year,month,day,dayofweek,true_prop,mostly_true_prop,half_true_prop,mostly_false_prop,false_prop,pants_on_fire_prop,total_counts,statement_len_words,statement_len_chars,speaker_description_len_words,speaker_description_len_chars,justification_len_words,justification_len_chars
2017.0,7.0,5.0,2.0,0.018518519,0.055555556,0.2037037,0.33333334,0.25925925,0.12962963,54.0,33.0,179.0,12.0,85.0,72.0,409.0
2019.0,1.0,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,16.0,82.0,70.0,375.0,152.0,801.0
2015.0,3.0,10.0,1.0,0.16666667,0.33333334,0.16666667,0.0,0.16666667,0.16666667,6.0,17.0,92.0,27.0,169.0,93.0,542.0
2020.0,10.0,8.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,17.0,117.0,66.0,367.0,95.0,569.0
2023.0,1.0,18.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,16.0,81.0,8.0,51.0,123.0,728.0
2013.0,10.0,28.0,0.0,0.0,0.33333334,0.11111111,0.22222222,0.22222222,0.11111111,9.0,6.0,38.0,43.0,261.0,213.0,1233.0
2015.0,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,14.0,73.0,6.0,33.0,73.0,407.0
2018.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,36.0,200.0,9.0,54.0,286.0,1681.0
2016.0,5.0,5.0,3.0,0.0,0.0,0.33333334,0.33333334,0.33333334,0.0,3.0,7.0,40.0,15.0,103.0,34.0,185.0
2022.0,6.0,5.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,18.0,96.0,8.0,51.0,103.0,619.0
2012.0,9.0,24.0,0.0,0.20192307,0.1923077,0.2596154,0.10576923,0.16346154,0.07692308,104.0,28.0,145.0,63.0,355.0,97.0,514.0
2016.0,4.0,19.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,41.0,238.0,15.0,106.0,88.0,526.0
2010.0,2.0,20.0,5.0,0.0,0.0,0.25,0.25,0.25,0.25,4.0,7.0,50.0,53.0,324.0,97.0,598.0
2014.0,9.0,28.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,131.0,23.0,127.0,105.0,597.0
2009.0,12.0,7.0,0.0,0.1,0.4,0.4,0.0,0.1,0.0,10.0,23.0,131.0,43.0,232.0,158.0,853.0
2011.0,1.0,17.0,0.0,0.13636364,0.09090909,0.22727273,0.045454547,0.45454547,0.045454547,22.0,30.0,186.0,102.0,609.0,89.0,511.0
2012.0,1.0,26.0,3.0,0.09677419,0.11290322,0.22580644,0.20967741,0.27419356,0.08064516,62.0,8.0,57.0,28.0,172.0,66.0,435.0
2022.0,6.0,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,22.0,157.0,6.0,32.0,81.0,484.0
2016.0,4.0,11.0,0.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,22.0,117.0,89.0,502.0,126.0,760.0
2023.0,3.0,27.0,0.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,12.0,64.0,13.0,85.0,112.0,607.0
2017.0,3.0,27.0,0.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,17.0,93.0,5.0,28.0,70.0,395.0
2023.0,6.0,6.0,1.0,0.0,0.010989011,0.032967035,0.0989011,0.6593407,0.1978022,91.0,17.0,89.0,6.0,41.0,62.0,336.0
2012.0,7.0,30.0,0.0,0.375,0.125,0.25,0.25,0.0,0.0,8.0,21.0,121.0,9.0,64.0,105.0,625.0
2020.0,8.0,19.0,2.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,15.0,85.0,66.0,367.0,96.0,594.0
2016.0,9.0,28.0,2.0,0.16666667,0.0,0.16666667,0.33333334,0.16666667,0.16666667,6.0,12.0,65.0,37.0,258.0,86.0,495.0
2017.0,10.0,18.0,2.0,0.25,0.33333334,0.1388889,0.11111111,0.1388889,0.027777778,36.0,27.0,134.0,35.0,201.0,84.0,440.0
2023.0,1.0,3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,20.0,136.0,24.0,153.0,75.0,475.0
2013.0,6.0,12.0,2.0,0.17073171,0.09756097,0.07317073,0.3902439,0.17073171,0.09756097,41.0,26.0,143.0,155.0,981.0,75.0,436.0
2014.0,5.0,21.0,2.0,0.2,0.0,0.0,0.2,0.6,0.0,5.0,22.0,146.0,36.0,219.0,91.0,548.0
2014.0,7.0,29.0,1.0,0.16853933,0.2247191,0.23595506,0.2247191,0.123595506,0.02247191,89.0,12.0,59.0,99.0,543.0,78.0,418.0
2008.0,10.0,2.0,3.0,0.21538462,0.092307694,0.13846155,0.13846155,0.32307693,0.092307694,65.0,17.0,108.0,49.0,295.0,64.0,359.0
2015.0,6.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,85.0,2.0,13.0,33.0,184.0
2022.0,4.0,13.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,12.0,63.0,8.0,51.0,77.0,431.0
2020.0,11.0,3.0,1.0,0.0124223605,0.024844721,0.03726708,0.07453416,0.6086956,0.24223602,161.0,15.0,75.0,15.0,104.0,54.0,303.0
2019.0,5.0,26.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,17.0,100.0,8.0,51.0,97.0,539.0
2010.0,4.0,13.0,1.0,0.23076923,0.26923078,0.1923077,0.07692308,0.115384616,0.115384616,26.0,36.0,198.0,26.0,140.0,115.0,708.0
2021.0,5.0,19.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,7.0,54.0,8.0,51.0,126.0,796.0
2012.0,10.0,11.0,3.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,12.0,76.0,98.0,578.0,120.0,670.0
2012.0,1.0,16.0,0.0,0.14903846,0.15865384,0.27884614,0.16826923,0.15384616,0.09134615,208.0,33.0,174.0,132.0,748.0,265.0,1543.0
2016.0,3.0,23.0,2.0,0.04,0.2,0.18,0.26,0.28,0.04,50.0,26.0,181.0,84.0,495.0,114.0,745.0
2015.0,12.0,15.0,1.0,0.050955415,0.14012739,0.13375796,0.3057325,0.29936305,0.070063695,157.0,33.0,218.0,79.0,454.0,135.0,810.0
2020.0,7.0,9.0,3.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,17.0,87.0,8.0,51.0,70.0,410.0
2012.0,2.0,10.0,4.0,0.0,0.11111111,0.44444445,0.33333334,0.11111111,0.0,9.0,16.0,93.0,11.0,76.0,155.0,921.0
2020.0,8.0,18.0,1.0,0.0,0.2962963,0.18518518,0.25925925,0.11111111,0.14814815,27.0,15.0,101.0,42.0,227.0,87.0,564.0
2018.0,1.0,4.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,25.0,130.0,66.0,367.0,99.0,586.0
2019.0,10.0,2.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,16.0,104.0,80.0,489.0,110.0,651.0
2019.0,4.0,24.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,13.0,91.0,8.0,51.0,36.0,197.0
2018.0,8.0,8.0,2.0,0.0,0.75,0.0,0.25,0.0,0.0,4.0,16.0,100.0,19.0,116.0,71.0,422.0
2014.0,5.0,6.0,1.0,0.0,0.0,0.33333334,0.0,0.33333334,0.33333334,3.0,9.0,43.0,19.0,105.0,107.0,649.0
2011.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,76.0,22.0,158.0,77.0,438.0
2010.0,4.0,2.0,4.0,0.16666667,0.33333334,0.16666667,0.0,0.16666667,0.16666667,6.0,10.0,60.0,27.0,169.0,109.0,632.0
2021.0,6.0,8.0,1.0,0.2962963,0.074074075,0.22222222,0.14814815,0.25925925,0.0,27.0,11.0,50.0,56.0,369.0,75.0,401.0
2018.0,9.0,16.0,6.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,15.0,95.0,80.0,489.0,49.0,259.0
2010.0,3.0,10.0,2.0,0.15116279,0.13953489,0.25,0.1744186,0.18023255,0.10465116,172.0,14.0,76.0,35.0,191.0,86.0,545.0
2010.0,4.0,15.0,3.0,0.15116279,0.13953489,0.25,0.1744186,0.18023255,0.10465116,172.0,13.0,70.0,35.0,191.0,105.0,605.0
2010.0,4.0,9.0,4.0,0.032967035,0.027472528,0.04945055,0.06043956,0.24175824,0.5879121,182.0,12.0,63.0,14.0,95.0,47.0,253.0
2010.0,10.0,25.0,0.0,0.08287293,0.19889502,0.2320442,0.2320442,0.20994475,0.044198897,181.0,12.0,73.0,37.0,198.0,94.0,553.0
2011.0,12.0,10.0,5.0,0.15116279,0.13953489,0.25,0.1744186,0.18023255,0.10465116,172.0,25.0,149.0,35.0,191.0,143.0,848.0
2014.0,1.0,21.0,1.0,0.0,0.0,0.0,0.0,0.75,0.25,4.0,14.0,77.0,57.0,370.0,53.0,309.0
2019.0,2.0,22.0,4.0,0.33333334,0.33333334,0.0,0.33333334,0.0,0.0,3.0,42.0,219.0,20.0,122.0,174.0,1041.0
2022.0,11.0,13.0,6.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,5.0,29.0,80.0,489.0,92.0,524.0
2016.0,3.0,8.0,1.0,0.125,0.375,0.33333334,0.16666667,0.0,0.0,24.0,28.0,151.0,23.0,137.0,80.0,467.0
2023.0,2.0,22.0,2.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,8.0,49.0,13.0,85.0,100.0,595.0
2013.0,12.0,4.0,2.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,19.0,94.0,92.0,520.0,91.0,476.0
2018.0,7.0,16.0,0.0,0.16129032,0.06451613,0.12903225,0.16129032,0.4516129,0.032258064,31.0,36.0,205.0,53.0,316.0,81.0,487.0
2012.0,4.0,12.0,3.0,0.21428572,0.21428572,0.071428575,0.21428572,0.21428572,0.071428575,14.0,18.0,98.0,41.0,217.0,72.0,423.0
2016.0,9.0,10.0,5.0,0.6,0.2,0.2,0.0,0.0,0.0,5.0,23.0,143.0,67.0,382.0,62.0,375.0
2021.0,2.0,2.0,1.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,14.0,71.0,13.0,85.0,74.0,407.0
2017.0,5.0,18.0,3.0,0.0,0.0,0.0,0.5,0.0,0.5,2.0,15.0,81.0,29.0,187.0,94.0,550.0
2010.0,12.0,9.0,3.0,0.12682927,0.2195122,0.1902439,0.19512194,0.21463415,0.053658538,205.0,23.0,145.0,88.0,559.0,57.0,329.0
2013.0,10.0,3.0,3.0,0.0,0.33333334,0.33333334,0.0,0.33333334,0.0,3.0,19.0,103.0,22.0,129.0,83.0,460.0
2016.0,8.0,22.0,0.0,0.22222222,0.22222222,0.22222222,0.33333334,0.0,0.0,9.0,13.0,87.0,38.0,222.0,42.0,260.0
2014.0,9.0,7.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,90.0,50.0,292.0,92.0,520.0
2010.0,6.0,12.0,5.0,0.083333336,0.29166666,0.125,0.16666667,0.20833333,0.125,24.0,8.0,47.0,25.0,142.0,42.0,236.0
2011.0,2.0,13.0,6.0,0.084337346,0.13253012,0.25301206,0.20481928,0.18072289,0.14457831,83.0,15.0,98.0,34.0,210.0,76.0,443.0
2009.0,3.0,5.0,3.0,0.09328358,0.23880596,0.24253732,0.19402985,0.20522387,0.026119404,268.0,16.0,89.0,98.0,578.0,82.0,450.0
2012.0,8.0,28.0,1.0,0.032967035,0.027472528,0.04945055,0.06043956,0.24175824,0.5879121,182.0,10.0,43.0,14.0,95.0,63.0,330.0
2012.0,6.0,28.0,3.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,21.0,121.0,92.0,520.0,99.0,572.0
2011.0,11.0,28.0,0.0,0.18421052,0.21052632,0.31578946,0.23684211,0.05263158,0.0,38.0,12.0,72.0,10.0,75.0,176.0,990.0
2022.0,3.0,27.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,20.0,106.0,8.0,51.0,92.0,536.0
2016.0,9.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,17.0,115.0,35.0,190.0,95.0,568.0
2019.0,12.0,10.0,1.0,0.22857143,0.31428573,0.2857143,0.114285715,0.057142857,0.0,35.0,25.0,146.0,67.0,390.0,131.0,747.0
2020.0,11.0,4.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,24.0,148.0,8.0,51.0,116.0,694.0
2016.0,12.0,8.0,3.0,0.0,0.0,0.2,0.4,0.4,0.0,5.0,25.0,136.0,32.0,187.0,136.0,777.0
2017.0,1.0,17.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,2.0,18.0,121.0,14.0,106.0,156.0,1007.0
2022.0,7.0,10.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,15.0,96.0,8.0,51.0,78.0,487.0
2023.0,2.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,103.0,15.0,100.0,116.0,715.0
2014.0,11.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,107.0,14.0,97.0,73.0,403.0
2016.0,12.0,15.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,26.0,132.0,66.0,367.0,84.0,494.0
2010.0,8.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,16.0,107.0,9.0,74.0,77.0,504.0
2017.0,11.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,82.0,14.0,91.0,75.0,434.0
2022.0,2.0,15.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,15.0,86.0,8.0,51.0,52.0,306.0
2014.0,7.0,22.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,19.0,101.0,22.0,130.0,42.0,244.0
2017.0,3.0,23.0,3.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,14.0,90.0,92.0,520.0,84.0,515.0
2015.0,3.0,17.0,1.0,0.14285715,0.14285715,0.0,0.14285715,0.5,0.071428575,14.0,19.0,121.0,114.0,723.0,137.0,823.0
2016.0,10.0,19.0,2.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,30.0,148.0,89.0,502.0,65.0,344.0
2012.0,8.0,2.0,3.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,13.0,70.0,92.0,520.0,74.0,411.0
2022.0,10.0,19.0,2.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,29.0,174.0,13.0,85.0,65.0,414.0
2014.0,6.0,2.0,0.0,0.024390243,0.024390243,0.19512194,0.34146342,0.19512194,0.2195122,41.0,11.0,68.0,15.0,115.0,118.0,694.0
2022.0,6.0,27.0,0.0,0.21212122,0.33333334,0.21212122,0.18181819,0.060606062,0.0,33.0,21.0,113.0,58.0,359.0,133.0,769.0
2016.0,1.0,23.0,5.0,0.125,0.0625,0.21875,0.15625,0.25,0.1875,32.0,11.0,60.0,37.0,209.0,75.0,445.0
2019.0,2.0,6.0,2.0,0.42857143,0.42857143,0.071428575,0.0,0.071428575,0.0,14.0,10.0,52.0,15.0,103.0,106.0,615.0
2020.0,12.0,5.0,5.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,9.0,55.0,8.0,51.0,67.0,387.0
2020.0,1.0,12.0,6.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,7.0,41.0,80.0,489.0,163.0,977.0
2020.0,7.0,1.0,2.0,0.010928961,0.024590164,0.032786883,0.07240437,0.318306,0.5409836,732.0,16.0,78.0,5.0,28.0,68.0,392.0
2014.0,5.0,6.0,1.0,0.050955415,0.14012739,0.13375796,0.3057325,0.29936305,0.070063695,157.0,16.0,93.0,79.0,454.0,149.0,901.0
2022.0,2.0,20.0,6.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,8.0,53.0,13.0,85.0,73.0,454.0
2010.0,3.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,113.0,29.0,167.0,88.0,504.0
2023.0,3.0,12.0,6.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,10.0,64.0,80.0,489.0,104.0,608.0
2010.0,4.0,25.0,6.0,0.3030303,0.15151516,0.09090909,0.21212122,0.21212122,0.030303031,33.0,19.0,96.0,11.0,73.0,104.0,545.0
2017.0,6.0,22.0,3.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,26.0,143.0,92.0,520.0,162.0,906.0
2021.0,7.0,15.0,3.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,18.0,89.0,8.0,51.0,59.0,308.0
2007.0,10.0,30.0,1.0,0.11764706,0.47058824,0.1764706,0.05882353,0.11764706,0.05882353,17.0,7.0,46.0,57.0,362.0,73.0,422.0
2020.0,12.0,27.0,6.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,31.0,174.0,8.0,51.0,64.0,369.0
2010.0,11.0,28.0,6.0,0.1,0.3,0.4,0.0,0.2,0.0,10.0,34.0,200.0,45.0,239.0,86.0,517.0
2017.0,4.0,30.0,6.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,9.0,61.0,66.0,367.0,62.0,394.0
2019.0,3.0,20.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,9.0,59.0,8.0,51.0,45.0,244.0
2023.0,1.0,8.0,6.0,0.0,0.33333334,0.0,0.33333334,0.33333334,0.0,3.0,11.0,64.0,17.0,98.0,100.0,598.0
2015.0,10.0,28.0,2.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,10.0,60.0,66.0,367.0,68.0,393.0
2019.0,5.0,30.0,3.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,23.0,122.0,92.0,520.0,175.0,992.0
2011.0,6.0,30.0,3.0,0.083333336,0.33333334,0.33333334,0.16666667,0.083333336,0.0,12.0,28.0,154.0,15.0,94.0,154.0,844.0
2012.0,10.0,18.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,31.0,172.0,22.0,130.0,77.0,492.0
2017.0,12.0,21.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,67.0,4.0,30.0,78.0,441.0
2016.0,3.0,8.0,1.0,0.16666667,0.0,0.33333334,0.5,0.0,0.0,6.0,18.0,98.0,14.0,80.0,127.0,728.0
2023.0,3.0,24.0,4.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,15.0,85.0,13.0,85.0,110.0,672.0
2012.0,3.0,30.0,4.0,0.125,0.125,0.25,0.375,0.0625,0.0625,16.0,17.0,106.0,13.0,75.0,123.0,712.0
2020.0,12.0,4.0,4.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,7.0,39.0,8.0,51.0,55.0,304.0
2016.0,7.0,12.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,2.0,17.0,88.0,31.0,185.0,184.0,1058.0
2014.0,1.0,19.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,25.0,126.0,16.0,102.0,120.0,712.0
2016.0,10.0,25.0,1.0,0.0952381,0.21428572,0.17857143,0.33333334,0.13095239,0.04761905,84.0,28.0,151.0,29.0,182.0,33.0,207.0
2011.0,2.0,18.0,4.0,0.3529412,0.29411766,0.11764706,0.11764706,0.05882353,0.05882353,17.0,16.0,104.0,52.0,294.0,73.0,439.0
2023.0,6.0,2.0,4.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,21.0,128.0,13.0,85.0,96.0,556.0
2020.0,5.0,10.0,6.0,0.5555556,0.22222222,0.11111111,0.0,0.11111111,0.0,9.0,25.0,142.0,12.0,64.0,173.0,908.0
2009.0,6.0,17.0,2.0,0.08064516,0.06451613,0.09677419,0.12903225,0.37096775,0.2580645,62.0,17.0,90.0,72.0,428.0,90.0,495.0
2013.0,10.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,79.0,16.0,97.0,47.0,272.0
2013.0,4.0,8.0,0.0,0.1,0.125,0.25,0.2,0.2,0.125,40.0,11.0,56.0,36.0,215.0,106.0,615.0
2011.0,5.0,18.0,2.0,0.33333334,0.33333334,0.16666667,0.16666667,0.0,0.0,6.0,16.0,84.0,15.0,94.0,63.0,331.0
2019.0,4.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,85.0,29.0,199.0,99.0,578.0
2012.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.6666667,0.33333334,3.0,11.0,56.0,32.0,225.0,57.0,353.0
2020.0,2.0,19.0,2.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,12.0,73.0,80.0,489.0,63.0,368.0
2023.0,7.0,4.0,1.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,13.0,79.0,8.0,51.0,123.0,682.0
2020.0,4.0,23.0,3.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,26.0,138.0,80.0,489.0,83.0,512.0
2007.0,6.0,21.0,3.0,0.26666668,0.26666668,0.26666668,0.0,0.13333334,0.06666667,15.0,9.0,57.0,91.0,510.0,128.0,776.0
2014.0,4.0,10.0,3.0,0.07692308,0.30769232,0.23076923,0.07692308,0.30769232,0.0,13.0,25.0,141.0,41.0,223.0,58.0,344.0
2014.0,9.0,2.0,1.0,0.12790698,0.18604651,0.27906978,0.26744187,0.08139535,0.058139537,86.0,9.0,78.0,61.0,355.0,65.0,383.0
2010.0,10.0,11.0,0.0,0.0,0.25,0.0,0.25,0.0,0.5,4.0,14.0,88.0,51.0,296.0,79.0,416.0
2016.0,2.0,6.0,5.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,10.0,53.0,66.0,367.0,56.0,314.0
2014.0,8.0,22.0,4.0,0.16666667,0.0,0.5,0.0,0.16666667,0.16666667,6.0,21.0,103.0,40.0,264.0,148.0,873.0
2016.0,1.0,14.0,3.0,0.12352941,0.22352941,0.20588236,0.24117647,0.1764706,0.029411765,170.0,33.0,166.0,90.0,467.0,124.0,716.0
2019.0,11.0,20.0,2.0,0.22857143,0.31428573,0.2857143,0.114285715,0.057142857,0.0,35.0,33.0,167.0,67.0,390.0,79.0,445.0
2021.0,3.0,8.0,0.0,0.0034873583,0.0113339145,0.030514386,0.0462075,0.61987793,0.2885789,1147.0,22.0,120.0,80.0,489.0,103.0,626.0
2018.0,5.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,38.0,11.0,56.0,63.0,343.0
2022.0,11.0,9.0,2.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,6.0,38.0,13.0,85.0,56.0,308.0
2020.0,2.0,19.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,11.0,60.0,8.0,51.0,101.0,593.0
2023.0,6.0,6.0,1.0,0.0,0.010989011,0.032967035,0.0989011,0.6593407,0.1978022,91.0,6.0,36.0,6.0,41.0,92.0,545.0
2010.0,5.0,4.0,1.0,0.15116279,0.13953489,0.25,0.1744186,0.18023255,0.10465116,172.0,25.0,109.0,35.0,191.0,82.0,486.0
2012.0,7.0,19.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,14.0,88.0,22.0,126.0,79.0,419.0
2011.0,7.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,86.0,40.0,239.0,61.0,366.0
2018.0,6.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,103.0,13.0,73.0,77.0,503.0
2022.0,4.0,23.0,5.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,4.0,24.0,8.0,51.0,68.0,378.0
2011.0,10.0,21.0,4.0,0.11111111,0.037037037,0.11111111,0.22222222,0.37037036,0.14814815,27.0,16.0,93.0,65.0,381.0,89.0,458.0
2022.0,10.0,25.0,1.0,0.004862237,0.004862237,0.024311183,0.08265802,0.65640193,0.22690438,617.0,11.0,73.0,13.0,85.0,112.0,696.0
2014.0,9.0,11.0,3.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,14.0,72.0,8.0,51.0,103.0,637.0
2008.0,10.0,7.0,1.0,0.20108695,0.20108695,0.16847827,0.17391305,0.21195652,0.04347826,184.0,14.0,70.0,85.0,410.0,87.0,496.0
2008.0,8.0,1.0,4.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,27.0,147.0,92.0,520.0,75.0,422.0
2011.0,3.0,9.0,2.0,0.15116279,0.13953489,0.25,0.1744186,0.18023255,0.10465116,172.0,18.0,118.0,35.0,191.0,108.0,673.0
2018.0,3.0,12.0,0.0,0.39473686,0.13157895,0.21052632,0.18421052,0.078947365,0.0,38.0,16.0,85.0,17.0,85.0,75.0,431.0
2023.0,4.0,12.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,16.0,113.0,8.0,51.0,69.0,441.0
2016.0,4.0,20.0,2.0,0.0,0.1,0.1,0.26666668,0.4,0.13333334,30.0,18.0,108.0,39.0,233.0,74.0,427.0
2012.0,9.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,21.0,130.0,46.0,254.0,147.0,896.0
2021.0,9.0,29.0,2.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,24.0,131.0,8.0,51.0,114.0,670.0
2016.0,3.0,10.0,3.0,0.036960986,0.08726899,0.123203285,0.19917865,0.36960986,0.18377824,974.0,9.0,50.0,66.0,367.0,34.0,179.0
2023.0,7.0,7.0,4.0,0.009970918,0.020772746,0.044869132,0.10178646,0.58579147,0.23680931,2407.0,18.0,104.0,8.0,51.0,92.0,519.0
2020.0,9.0,17.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,46.0,280.0,12.0,68.0,149.0,858.0
2015.0,3.0,24.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,2.0,17.0,114.0,10.0,66.0,78.0,458.0
2009.0,10.0,17.0,5.0,0.20563847,0.27363184,0.27031508,0.11774461,0.11774461,0.014925373,603.0,15.0,103.0,92.0,520.0,66.0,402.0
2010.0,9.0,30.0,3.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,18.0,116.0,17.0,93.0,83.0,496.0
2012.0,10.0,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,24.0,129.0,26.0,183.0,89.0,505.0
2016.0,10.0,19.0,2.0,0.23920266,0.25249168,0.23255815,0.14285715,0.10299003,0.029900333,301.0,22.0,127.0,89.0,502.0,104.0,623.0
